timestamp:integer,:START_ID,relation:TYPE,:END_ID,relationCode:int,relationName:string
2980278789,P001141942,family,P005219907,219,其他
2980278790,P001469743,family,P005221642,105,配偶
2980278791,P001401801,family,P001416535,105,配偶
2980278792,P001529828,family,P001557171,220,亲属
2980278793,P001476208,family,P002932499,103,父亲
2980278794,P002930413,family,P002933007,105,配偶
2980278795,P001434983,family,P005219057,105,配偶
2980278796,P002930598,family,P001402158,216,女婿
2980278797,P001422766,family,P002931378,203,堂兄弟
2980278798,P001445938,family,P005219016,109,姐弟
2980278799,P001399853,family,P002931928,106,兄弟
2980278800,P001439530,family,P001442670,209,姐夫
2980278801,P001470821,family,P002932059,103,父亲
2980278802,P001437419,family,P002932379,106,兄弟
2980278803,P001495265,family,P002932397,103,父亲
2980278804,P001431295,family,P001431297,103,父亲
2980278805,P001438248,family,P001451763,104,母亲
2980278806,P001431050,family,P001478663,220,亲属
2980278807,P002930327,family,P002931330,103,父亲
2980278808,P001477837,family,P002931341,105,配偶
2980278809,P001400680,family,P005219519,105,配偶
2980278810,P001427548,family,P005221130,103,父亲
2980278811,P001428220,family,P001428029,108,兄妹
2980278812,P005217872,family,P001439682,103,父亲
2980278813,P001432384,family,P001443039,213,舅甥
2980278814,P002930729,family,P001451381,109,姐弟
2980278815,P001447428,family,P002931345,105,配偶
2980278816,P001405002,family,P005219840,105,配偶
2980278817,P005218174,family,P001403361,109,姐弟
2980278818,P001467751,family,P001574864,106,兄弟
2980278819,P001423441,family,P002932030,106,兄弟
2980278820,P005218168,family,P001448810,106,兄弟
2980278821,P005218027,family,P001460252,104,母亲
2980278822,P001539882,family,P001539883,105,配偶
2980278823,P001406409,family,P002930459,108,兄妹
2980278824,P001430311,family,P002930662,220,亲属
2980278825,P001410380,family,P001417129,103,父亲
2980278826,P001442958,family,P002931196,106,兄弟
2980278827,P001425525,family,P005221177,106,兄弟
2980278828,P005218066,family,P001124485,108,兄妹
2980278829,P001404519,family,P001421891,106,兄弟
2980278830,P001406522,family,P001423873,105,配偶
2980278831,P002930540,family,P002932366,105,配偶
2980278832,P001408718,family,P005220217,108,兄妹
2980278833,P005218327,family,P001490975,107,姐妹
2980278834,P001444473,family,P001563207,103,父亲
2980278835,P001427312,family,P002932072,105,配偶
2980278836,P001410677,family,P005219098,105,配偶
2980278837,P001409863,family,P005220852,105,配偶
2980278838,P005217856,family,P001420853,104,母亲
2980278839,P001460031,family,P001478987,220,亲属
2980278840,P001446719,family,P001483591,109,姐弟
2980278841,P002930614,family,P001404147,103,父亲
2980278842,P001577901,family,P001431896,105,配偶
2980278843,P001446283,family,P001446285,103,父亲
2980278844,P001475908,family,P001495175,103,父亲
2980278845,P000419511,family,P002155959,210,妹夫
2980278846,P005218182,family,P002159855,104,母亲
2980278847,P001421303,family,P002930409,105,配偶
2980278848,P001409025,family,P002931033,109,姐弟
2980278849,P001439866,family,P002931116,209,姐夫
2980278850,P001411387,family,P005218449,210,妹夫
2980278851,P005217885,family,P001414192,104,母亲
2980278852,P001426738,family,P002932110,103,父亲
2980278853,P001476190,family,P005219062,220,亲属
2980278854,P001426581,family,P005220813,220,亲属
2980278855,P001399618,family,P001399617,105,配偶
2980278856,P002930671,family,P001423748,108,兄妹
2980278857,P001466580,family,P001433338,104,母亲
2980278858,P001427106,family,P001446194,213,舅甥
2980278859,P001427094,family,P001446479,105,配偶
2980278860,P001419396,family,P005218913,106,兄弟
2980278861,P001466687,family,P005220002,105,配偶
2980278862,P001476147,family,P001467540,106,兄弟
2980278863,P002930754,family,P002932266,109,姐弟
2980278864,P005218088,family,P001415731,103,父亲
2980278865,P001419471,family,P001402220,219,其他
2980278866,P001403479,family,P001417391,103,父亲
2980278867,P001438124,family,P001438123,103,父亲
2980278868,P005217969,family,P001438287,103,父亲
2980278869,P001452122,family,P001566951,108,兄妹
2980278870,P001542114,family,P005218623,105,配偶
2980278871,P001398081,family,P005219672,105,配偶
2980278872,P001499097,family,P005220564,105,配偶
2980278873,P001412224,family,P005221624,103,父亲
2980278874,P001402233,family,P005221668,105,配偶
2980278875,P001520532,family,P001520533,105,配偶
2980278876,P001428866,family,P002932228,105,配偶
2980278877,P001398391,family,P002932654,105,配偶
2980278878,P002932442,family,P005221424,220,亲属
2980278879,P001405992,family,P001432181,214,弟媳
2980278880,P001438124,family,P002930701,220,亲属
2980278881,P001446541,family,P002930998,220,亲属
2980278882,P005218237,family,P005219296,105,配偶
2980278883,P001429016,family,P005219920,108,兄妹
2980278884,P001424501,family,P001407106,105,配偶
2980278885,P005218287,family,P001541076,103,父亲
2980278886,P001455744,family,P002930785,110,儿子
2980278887,P001566387,family,P002931421,106,兄弟
2980278888,P001557899,family,P005221631,105,配偶
2980278889,P002279184,family,P005218810,108,兄妹
2980278890,P001408484,family,P005220898,105,配偶
2980278891,P001436018,family,P005220874,105,配偶
2980278892,P001494917,family,P005221315,103,父亲
2980278893,P001444532,family,P001444533,108,兄妹
2980278894,P001445235,family,P001445097,213,舅甥
2980278895,P005217865,family,P001453493,103,父亲
2980278896,P002930983,family,P002932767,108,兄妹
2980278897,P001418312,family,P005219510,104,母亲
2980278898,P005218262,family,P005220868,103,父亲
2980278899,P001464116,family,P005221099,106,兄弟
2980278900,P001468653,family,P001548180,106,兄弟
2980278901,P001445275,family,P002932296,105,配偶
2980278902,P001424533,family,P001407149,220,亲属
2980278903,P001418136,family,P001424982,209,姐夫
2980278904,P001427372,family,P001427370,105,配偶
2980278905,P001407492,family,P001442935,220,亲属
2980278906,P001439491,family,P002931445,105,配偶
2980278907,P001480687,family,P005220269,108,兄妹
2980278908,P001411624,family,P001411626,105,配偶
2980278909,P001451205,family,P001546480,105,配偶
2980278910,P001393937,family,P005221593,106,兄弟
2980278911,P001431798,family,P001415089,108,兄妹
2980278912,P005218178,family,P001423474,210,妹夫
2980278913,P001446040,family,P001453825,109,姐弟
2980278914,P002931020,family,P002932227,210,妹夫
2980278915,P001472130,family,P002932465,104,母亲
2980278916,P001430987,family,P005219646,105,配偶
2980278917,P002930262,family,P002930264,101,祖父
2980278918,P002931016,family,P002931134,106,兄弟
2980278919,P001405968,family,P002931502,219,其他
2980278920,P005218109,family,P005220155,106,兄弟
2980278921,P001429800,family,P001429802,211,叔侄
2980278922,P001413374,family,P002930511,110,儿子
2980278923,P001408367,family,P002931322,220,亲属
2980278924,P005218169,family,P005220406,106,兄弟
2980278925,P001432424,family,P005221073,108,兄妹
2980278926,P001482937,family,P005221325,103,父亲
2980278927,P002930541,family,P001425533,104,母亲
2980278928,P001412993,family,P001430574,201,表兄弟
2980278929,P001444959,family,P001488801,219,其他
2980278930,P005218301,family,P001546091,106,兄弟
2980278931,P001423774,family,P002931537,105,配偶
2980278932,P001415759,family,P005218590,103,父亲
2980278933,P001410640,family,P005219424,108,兄妹
2980278934,P001450220,family,P005219447,105,配偶
2980278935,P001416675,family,P005220759,105,配偶
2980278936,P001410943,family,P005221373,106,兄弟
2980278937,P001446045,family,P001475470,217,姨夫
2980278938,P001533190,family,P001533189,109,姐弟
2980278939,P001438412,family,P005220478,103,父亲
2980278940,P001422642,family,P001405274,103,父亲
2980278941,P002930385,family,P002932667,105,配偶
2980278942,P001422665,family,P005218743,106,兄弟
2980278943,P005218254,family,P005218858,105,配偶
2980278944,P001548635,family,P005219099,105,配偶
2980278945,P001545134,family,P005220611,107,姐妹
2980278946,P005190675,family,P000397693,105,配偶
2980278947,P005218347,family,P000439646,104,母亲
2980278948,P001402274,family,P001402279,105,配偶
2980278949,P001472131,family,P001490975,105,配偶
2980278950,P001394139,family,P002931779,105,配偶
2980278951,P001427796,family,P002932214,105,配偶
2980278952,P001400642,family,P002932963,220,亲属
2980278953,P001421415,family,P001421417,105,配偶
2980278954,P001429804,family,P005219734,105,配偶
2980278955,P001435738,family,P005219837,106,兄弟
2980278956,P001426932,family,P005220496,108,兄妹
2980278957,P001406519,family,P002930676,105,配偶
2980278958,P002931107,family,P002931115,103,父亲
2980278959,P001421449,family,P002932551,220,亲属
2980278960,P001405768,family,P005218732,103,父亲
2980278961,P001445546,family,P001488983,103,父亲
2980278962,P001406500,family,P002931951,106,兄弟
2980278963,P001443910,family,P002932576,106,兄弟
2980278964,P001402158,family,P002932873,105,配偶
2980278965,P001425262,family,P005219691,105,配偶
2980278966,P001573753,family,P005221445,107,姐妹
2980278967,P001564766,family,P002930365,105,配偶
2980278968,P001543691,family,P002931185,105,配偶
2980278969,P001423745,family,P005221515,105,配偶
2980278970,P001408668,family,P001408671,209,姐夫
2980278971,P001521616,family,P005219996,110,儿子
2980278972,P001426975,family,P005220791,219,其他
2980278973,P001406144,family,P005221530,106,兄弟
2980278974,P001403472,family,P001435598,103,父亲
2980278975,P002930323,family,P002930322,106,兄弟
2980278976,P001392252,family,P001409214,105,配偶
2980278977,P001408254,family,P001425418,106,兄弟
2980278978,P001501836,family,P002930370,109,姐弟
2980278979,P001422271,family,P002930445,220,亲属
2980278980,P001450592,family,P002931924,219,其他
2980278981,P001479112,family,P005219987,108,兄妹
2980278982,P001516736,family,P005220228,106,兄弟
2980278983,P001421805,family,P005220397,106,兄弟
2980278984,P001439774,family,P001439775,211,叔侄
2980278985,P001406500,family,P002930602,103,父亲
2980278986,P001446726,family,P002932519,203,堂兄弟
2980278987,P001445567,family,P001426983,103,父亲
2980278988,P001445289,family,P001497310,103,父亲
2980278989,P001445566,family,P001515829,105,配偶
2980278990,P005218026,family,P001526667,105,配偶
2980278991,P001415246,family,P005218695,108,兄妹
2980278992,P001427051,family,P001445643,111,女儿
2980278993,P001424325,family,P001453828,103,父亲
2980278994,P001553968,family,P001571311,103,父亲
2980278995,P001410217,family,P002931137,209,姐夫
2980278996,P001470832,family,P002931183,209,姐夫
2980278997,P002930906,family,P002931218,105,配偶
2980278998,P001427254,family,P002932857,105,配偶
2980278999,P001420797,family,P005219504,105,配偶
2980279000,P001572393,family,P005219735,105,配偶
2980279001,P001429026,family,P005220934,108,兄妹
2980279002,P001414608,family,P002931208,106,兄弟
2980279003,P005217880,family,P002931367,108,兄妹
2980279004,P001428220,family,P005221464,106,兄弟
2980279005,P001409866,family,P000617493,105,配偶
2980279006,P001411316,family,P002932416,220,亲属
2980279007,P001421051,family,P001421052,219,其他
2980279008,P001405590,family,P001424359,105,配偶
2980279009,P001421398,family,P002931279,106,兄弟
2980279010,P001413374,family,P002932717,103,父亲
2980279011,P002932680,family,P002931438,110,儿子
2980279012,P001495176,family,P002932650,203,堂兄弟
2980279013,P001429197,family,P001411803,105,配偶
2980279014,P001495397,family,P002932191,210,妹夫
2980279015,P001424668,family,P005220104,103,父亲
2980279016,P001421251,family,P002930311,105,配偶
2980279017,P000012167,family,P002931140,103,父亲
2980279018,P002930573,family,P002931897,103,父亲
2980279019,P001442926,family,P002933043,103,父亲
2980279020,P001419861,family,P005219063,105,配偶
2980279021,P001427783,family,P005220631,210,妹夫
2980279022,P001407246,family,P005221236,103,父亲
2980279023,P002930883,family,P001409043,103,父亲
2980279024,P001427729,family,P001451025,203,堂兄弟
2980279025,P005217857,family,P001495562,104,母亲
2980279026,P001486154,family,P005220415,214,弟媳
2980279027,P001421080,family,P005221504,103,父亲
2980279028,P005218082,family,P001579288,210,妹夫
2980279029,P001412276,family,P002930733,203,堂兄弟
2980279030,P002932077,family,P002932676,220,亲属
2980279031,P001425956,family,P005218473,105,配偶
2980279032,P001416130,family,P001446350,103,父亲
2980279033,P002930465,family,P002932895,104,母亲
2980279034,P001448810,family,P005218546,209,姐夫
2980279035,P001407998,family,P002931732,209,姐夫
2980279036,P001445314,family,P002932405,103,父亲
2980279037,P001427139,family,P002932488,106,兄弟
2980279038,P001468646,family,P002932664,201,表兄弟
2980279039,P001398436,family,P005218243,106,兄弟
2980279041,P001447122,family,P001447123,105,配偶
2980279042,P001446784,family,P002931207,214,弟媳
2980279043,P001399478,family,P005220557,106,兄弟
2980279044,P005218053,family,P005221309,105,配偶
2980279045,P001516668,family,P000157192,105,配偶
2980279046,P002930317,family,P001413494,103,父亲
2980279047,P001421026,family,P001440225,105,配偶
2980279048,P001445726,family,P001464566,105,配偶
2980279049,P002930923,family,P001395020,103,父亲
2980279050,P002930310,family,P001579385,104,母亲
2980279051,P001458336,family,P002931593,220,亲属
2980279052,P001408755,family,P002933009,211,叔侄
2980279053,P005191583,family,P005191523,104,母亲
2980279054,P001437199,family,P001533596,209,姐夫
2980279055,P001423393,family,P005218941,108,兄妹
2980279056,P001399971,family,P005220880,105,配偶
2980279057,P001560677,family,P005221148,105,配偶
2980279058,P001444828,family,P001426253,219,其他
2980279059,P001399896,family,P001399899,105,配偶
2980279060,P002930884,family,P001451381,214,弟媳
2980279061,P001425318,family,P005218925,209,姐夫
2980279062,P001428019,family,P005219982,108,兄妹
2980279063,P001442945,family,P001511433,106,兄弟
2980279064,P001421805,family,P002932037,220,亲属
2980279065,P001452131,family,P005219040,106,兄弟
2980279066,P001450791,family,P005220246,108,兄妹
2980279067,P001435298,family,P005221692,106,兄弟
2980279068,P001409049,family,P001409053,103,父亲
2980279069,P001426976,family,P001448886,213,舅甥
2980279070,P001495239,family,P001580060,108,兄妹
2980279071,P001547645,family,P002930592,109,姐弟
2980279072,P001408755,family,P001434994,103,父亲
2980279073,P001450832,family,P005218440,105,配偶
2980279074,P005190239,family,P005219865,220,亲属
2980279075,P001468972,family,P005220529,103,父亲
